content,word_count
vuguvugu danadana kutofanyika uchaguzi klabu yanga mrefu hatimaye dk mshindo msolla amechaguliwa kishindo kikubwa mwenyekiti mpya uchaguzi uliofanyika ukumbi bwalo polisi oysterbay jijini dar es salaam karibunimsolla ameshinda nafasi kura nyingi kurithi nafasi uwenyekiti iliyokuwa inashikiliwa yusuf manji aliyeachia ngazi anatarajiwa kuongoza nafasi miaka minne ijayokatika uchaguzi mkuu nafasi mwenyekiti wagombea wawili ambapo msolla anachuana mpinzani dk jonas tiboroha mbaraka igangula kujitoa mchakato zikiwa zimebaki saa chache kabla kufanyika zoezi hilo uchaguzimatokeo uchaguzi akitangaza matokeo hayo mwenyekiti kamati uchaguzi shirikisho soka tff ally mchungahela alieleza kura zilizopigwa zilikuwa kura zilizoharibika tano kura halali ambapo tiboroha aliambulia kura akimtangaza msolla kuibuka mshindi kiti hicho kura kumtangaza mwenyekiti mpya klabu yangakatika nafasi makamu mchungahela alimtangaza fredrick mwakalebela kuibuka kishindo kura kura zilizopigwa zikiharibika kura kuwambwaga wapinzani titus osoro aliyepata kura yono kavela janeth mbene nafasi wajumbe walichaguliwa wanne waliwania kiti hicho walionyakua hamad islam dominic kata frank kamugisha araphat haji kura zilizoharibika kumaliza mchakato kuwatangaza msolla aliwashukuru wanachama kumuamini kumchagua kishindo kushika nafasi kuwaahidi atavunja makundi yote yaliyotamalaki klabu kuyaweka timu ipige hatua mbele “nashukuru kuniamini kunipa nafasi ingawa siwezi kufurahi kwakuwa mzigo mzito mlionipa kwanza nitavunja makundi yote kuweka umoja tusonge pamoja” msolla alieleza atafanya kazi uwazi ikiwemokulipa nguvu benchi ufundi nguvu ikiwemo kuwapa uhuru kufanya kazi kuwaingilia masuala mbalimbali ikiwemo usajilikwa upande makamu mwakalebela alieleza watahakikisha wanatoa bajeti kutosha benchi ufundi kufanya usajili maana kusajili wachezaji wenye hadhi kuchezea yanga kuifanya timu kukidhi matarajio wanachama wengi “tutaweka bejeti nzuri ikiwemo kumuachia kocha kusajili mchezaji yeyote anayemuhitaji kumuuza mchezaji anayetaka “ mwakalebelaviongozi waliochaguliwa nafasi mwenyekiti makamu mchakato kampeni walijikita kufanya magezi klabu ikiwemo kuifanya timu kuendeshwa mfumo kisasa walivyofanya watani simba kuhakikisha inapiga maendela yaliyotukuka karne soka kiushindaniniwazi kuchaguliwa kazi iliyobaki kuhakikisha wanatimiza sera zao walizokuwa wanapita kuhubiri matawi klabu wakiomba nia kushika nafasi hizo adhimu kabisa kitendo wanachama kuwachagua viongozi hao wasomi kinaonesha umoja wamechoka shida walizopita miaka iliyopita wanahitaji klabu yenye historia lukuki ukanda afrika mashariki ipige hatua kuleta mipango dira kimaendelea ilipo mbelekwa miaka mingi klabu kongwe nchini yanga simba zilikuwa zikiongozwa viongozi ambao hawakusoma walionekana kukosa mipango maono kuzifanya timu hizo kujenga ufalme soka afrika kuishia wanapoingia madarakani wanakuwa dhamira kumfunga mpinzani waowanachama yanga wanaonekana wamebadilika kukata mzizi fitina kuteswa kivuli manji wanakiu kuona wanapiga hatua kuliko walipofika watani zao simba kushindana timu tp mazembe esparance zinginezo zilizofanikiwa soka barani afrikamalengo hayo yote yanawezekana endapo msolla dokta mwakalebeka wataiendesha yanga kisayansi kuachana kabisa mawazo kuifunga simba ndio mafanikio mambo kufanya hya hilouongozi mpyasafu mpya uongozi yenye matumaini inaingia ikiwa mrefu yanga imekuwa ikikabiliwa changamoto lukuki ikiwemo ombwe uongozi dhaifu kushindwa kusimamia mambo muhimu ambayo yangeifanya timu kupiga hatua matokeo imebaki ilivyozaliwa mwaka inafikisha miaka takribani yanga timu kongwe nchini hakuna kikubwa ilichofanya soka afrika ambacho unaweza kusema kitakumbukwa kizazi baadae klabu inatakiwa kufanya mfumo kiuendeshaji walivyofanya wenzao simba ambao tayari timu inayoendeshwa mfumo mpya simba ilianzishwa mwaka majukumu mazitouongozi mpya uliiongia madarakani dk msolla una kibarua kizoto kuhakikisha timu inaingia mfumu mpya kupata fedha uendeshaji zile usajili kuiwezesha timu kuimarika kikosi imarayanga imekuwa tabia kutembeza bakuli inapocheza mechi ligi kuu kuiwezesha timu kumudu gharama uendeshaji kuwalipa wachezaji posho mishahara inafanya sababu bado haina wategemizi vyanzo uhakika kuiingizia fedhambali vyote dk msolla timu yako yote hakikisheni kipindi miaka minne uongozi wenu mnaiwezesha yanga inakuwa uwanja mazoezi ule mashindano ambao mtaweza kuchezea mechi ligi zile kimataifamiaka minne sio michache yanga mkijipanga vizuri mnaweza kuanza kutumia uwanja wenu sio lazima uwe ule taifa kwani mnaweza uwanja unaochukua wachcahe wenye sehemu nzuri kuchezea pitchmatarajio wengiwanachama wapenzi wengi yanga wana matumaini makubwa uongozi ndio maana msolla mwakalebela mmechaguliwa kura nyingi msiwaangushe wapiga kura wenuwanachama wanachotaka timu kufanya vizuri ligi kuu bara mashindano kimataifa kuwatambia wenzao simba kufanya vizuri msolla kundi lako mmeaminiwa wanachama msiwaangushe wanachama hao badala mpambane kuhakikisha yanga inatisha kimataifa klabu barani humo,623
kamanda jeshi polisi mkoani pwani acp wankyo nyigesa amesema ametishiwa wasiofahamika kupitia ujumbe mfupi simu sms watamhamisha mkoa huosababu inayotajwa nyuma ujumbo vitisho kutokana kuwazuia kufanya shughuli zao kuingiza bidhaa bandari bubu ambazo zinasababisha nchi kukosa mapato kukwepa ushuruakizungumza kituo polisi wilaya bagamoyo mbele mkuu mkoa pwani mhandisi evarist ndikilo kufanikiwa kukamata vitu mbalimbali ambavyo vinasadikika kuingizwa nchini kulipiwa ushuru yakiwemo madumu mafuta kula operesheni iliyofanyika novemba akielezea namna operesheni ilivyofanikiwa jeshi hilo limefanikiwa kukamata madumu mafuta kula lita mafuta dizeli madumu ambayo yanadhaniwa hayakulipiwa ushuru kuyaingiza nchiniaidha walifanikiwa kukamata vifaa ujenzi marumaru katoni friji pikipiki isiyokuwa namba usajili bangi kete pombe moshi lita inawashikilia watuhumiwa ambao wanatuhumiwa kuhusika matukio hayo,111
waziri nishati dk medard kalemani amewasha umeme ‘babu kikombe’ mzee ambilikile mwasapila eneo samunge wilayani ngorongoro mkoa arushadk kalemani amewasha umeme jana nyumbani mzee ambilikile kata samunge kueleza serikali imetoa sh bilioni mkoa arusha ajili kuhakikisha umeme kawaida ule vijijini rea unasambazwa wilaya mbali mbali“nashukuru leo kuja kuzindua umeme mzee ambilikile naomba wakandarasi kampuni nipo group kuendelea kusambaza umeme wilayani kasi msiache nyumba moja” dk kalemani mzee ambilikile ameshukuru serikali kumwashia umeme wananchi kata samunge kwani ishara maendeleo“kuwashwa umeme kunatimiza maono ndoto niliyooneshwa mungu kadhaa kioo afrika leo imejidhihirisha” mbunge jimbo ngorongoro ambaye naibu waziri elimu sayansi teknolojia william ole nasha alishukuru serikali kuleta umeme wilaya kusisitiza maendeleo jimbo hilo yanaimarika siku siku,113
zikiwa zimebaki saa chache kabla kuanza fainali mataifa afrika afcon misri shirikisho soka afrika caf limesema kitu kiko tayari ajili ufunguzi rasminaibu katibu mkuu caf anayeshughulikia soka maendeleo anthony baffoe kitu kiko tayari wanachosubiri kuanza pambano ufunguzi ambalo litawakutanisha wenyeji misri dhidi zimbabwe wakitarajia mashindano yenye mafanikiomchezo utafanyika uwanja kimataifa cairo uliopo jijini baffoe aliwaambia waandishi habari wamejipanga ajili kuanza mashindano hayo yatakayoanza juni julai miji alexandria cairo ismailia suez“kila amejipanga kutekeleza majukumu vizuri kuyafanya mashindano bora kabisa afcon shukrani serikali misri kamati maandalizi misri loc kazi nzuri waliyofanya licha changamoto zote viwanja sita badala vinne” anthony baffoealisema changamoto walizokumbana nazo viwanja mazoezi timu kuongeza kuwapatia vibali waliokuja timu baffoe ambaye mchezaji zamani kimataifa ghana kitendo kuhamishia mashindano hayo januarifebruari kuchezwa junijulai kutachangia kuongeza msisimko vipaji kibaoawali mashindano hayo baadhi nyota wanaocheza soka ulaya walishindwa kushiriki kutoruhusiwa klabu zao kutokana mashindano hayo kufanyika sambamba ligi kuu ulaya “ukiangalia ligi kuu england wafungaji wanaoongoza mabao msimu uliopita ambao waafrika watatu pierre emerick aubamenyang gabon sadio mane senegal mohamed salah misri wawili wapo mashindano mwaka huu“na sina uhakika asilimia afcon ingechezwa januarifebruari viwango vyao vingekuwa sababu wangekuwa hawapo ligi mwezi mzima“haya mashindano makubwa wachezaji nyota afrika wapo ukiangalia mechi kufuzu viwanja vyote vilijaa siku mchezo mwisho nilicheza timu zinashiriki mwaka zimeongezeka mbili ninaamini tutakuwa mechi nzuri “ aliongeza baffoe akielezea kuhusu teknolojia mwamuzi msaidizi video var baffoe kwanza historia afcon teknolojia itatumika kuanzia mechi robo fainali,234
serikali imeahidi kuchukuliwa hatua haraka kudhibiti athari mmomonyoko ardhi kisima gesi asilia kilichopo kijiji msimbati kisiwa mnazi bay mkoani kujengea ukuta kutokana kuongezeka kina bahari eneo hilohayo yalibainishwa jana waziri nishati dk medard kalemani kutembelea kisima hicho lengo kujionea kujiridhisha athari mmomonyoko wowote kisima hicho kinaweza kujaa maji bahari kusababisha nchi kukosa nishati vema wataalamu wakaangalia namna kujenga ukuta kunusuru athari isitokee“hili jambo dharura tusisubiri tatizo litukumbe ndipo tuanze kuhangaika nyingi huwa tunachelewa kuchukua hatua gesi tunayoitegemea kuzalisha nishati ikifikia hatua maji yakajaa kukisomba kisiwa tutakuwa wageni nani “anzeni kufanya utaratibu kujenga ukuta sababu mtafika mahala mtakosa mahali pa kuweka ukuta kwani maji yakishafika haitawezekana kufanya chochoteni bora tuanze bado mapema kuliko kuchelewa kukatokea madhara makubwa” dk kalemani alizitaka mamlaka zinazohusika usimamizi kisima hicho kukutana kuweka mbinu kuanza kujenga ukuta “ujio wangu leo kuhakikisha kisima kinabakia salama kuiwezesha nchi kuendelea kupata nishati itokanayo gesi asiliani lazima wanaowajibika usimamizi kisima wakae kujipanga kutimiza wajibu itakiwavyo” dk kalemani naibu mkurugenzi kampuni maurel prom inayojihusisha uchimbaji gesi asilia kisima hicho elius kilembo athari tishio kisima hicho kusombwa maji iliwahi kutokea mwaka madhara yaliishia umbali mita eneo bahari kisima hicho upo uwezekano madhara kufika jirani mwaka athari iliwahi kutokea haikuleta athari yoyote mwaka vema hatua haraka zichukuliwe kabla kutokea madhara yaliyoanza kujitokeza“hapa pana kina kirefu usione yaani panapotokea athari mfupi madhara yanatokea serikali iangalie namna kudhibiti hili tatizo isingoje mpaka madhara kutokea” mkazi kijiji hicho juma maarufu vema serikali ikachukua hatua kuangalia namna kuhamisha kisima hicho kutokana madhara yatakayojitokeza makubwa endapo kisima hicho gesi asilia kitasombwa maji,253
viongozi taasisi umma binafsi wametakiwa kuepuka mtego kupokea zawadi aina mbalimbali ambazo baadhi zina ushawishi ukiukwaji maadili kuathiri maslahi ummaaidha viongozi hao wametakiwa kutopokea zawadi zinazozidi thamani sh zawadi mtu binafsi kiwango kinachozidi kiwasilishwe mamlaka zilizopo yaokatibu msaidizi ofisi rais sekretarieti maadili viongozi umma kanda kaskazini anna mbasha hayo akitoa mafunzo viongozi wilaya rombo wakiwamo madiwani kamati usalama wilaya wakuu idara halmashauri wilaya hiyo‘’kama utahisi zawadi unayopewa imelenga kukushawishi nawe ulipe fadhila baadayeusipokee zawadi kinyume utaingia matatizo utaathiri ajira yako’’ alitoa mfano wilaya nchini kuitaja ambapo mkuu wilaya alipewa msaada madawati baadaye aliyetoa msaada akataka mkuu huyo wilaya azuie nyumba iliyojengwa hifadhi barabara isibomolewealitaka madiwani wakuu idara kujiepusha utoaji zawadi zenye ushawishi mkurugenzi kutaka hisani jambo ambalo kinyume maadili mapema ofisa ofisi rais sekretarieti maadili viongozi umma kanda kaskazini musiba magoma alitaka watumishi kuzingatia viapo vyao kuepuka kujiingiza matatizo mkuu wilaya agness hokororo aliomba ofisi maadili kutoa mafunzo kuwakumbusha wajibu kabla kuadhibiwa,152
benki maendeleo afrika afdb inatarajia kuipandisha daraja hadhi kunufaika mfuko maendeleo benki adf hadhi itakayoiwezesha kuweza kupata rasilimali fedha kupitia dirisha african development bank adb benki maendeleo afrikaendapo itafanikiwa kupandishwa hadhi nchi itaweza kunufaika ongezeko fedha benki maendeleo afrika dola marekani milioni mwaka dola marekani milioni mwakahayo yamesemwa jijini dodoma mwakilishi mkazi benki dk alex mubiru alipokutana kufanya mazungumzo waziri fedha mipango dk philip mpango ofisi ndogo wizara fedha mipangokatika mazungumzo hayo dk alex alieleza hatua kupandishwa hadhi ama kupandishwa daraja inatokana uchumi nchi kufanya vizuri deni himilivumwakilishi mkazi benki maendeleo afrika afdb alex mubiru benki inajivunia kufanya kazi ambayo miongoni mwa nchi waasisi benki hiyokatika mazungumzo dk mpango alieleza serikali inajivunia kufanya kazi afdb benki imekuwa masharti rafiki upatikanaji mikopodk mpango benki ina mtazamo chanya maendeleo dira mipango maendeleoaliahidi kushirikiana nao vyema kukuza uchumi nchiaidha mpango aliipongeza benki kukubali kutekeleza miradi ujenzi barabara mzunguko dodoma kilometa kiwango lami ujenzi uwanja ndege dodoma msalato,154
imeelezwa ujenzi jengo abiria kiwanja ndege tabora ambao utaweza kuchukua abiria utaanza karibuni kuufanya uwanja hadhi kupokea ndege nyingihayo yamesemwa mkoani humo katibu mkuu wizara ujenzi uchukuzi mawasiliano sekta ujenzi mhandisi joseph nyamhanga kukagua uboreshaji uwanja awamu pili ambapo mambo mengine amesema tayari mkataba umeshasianiwa mkandarasi wakala barabara tanroads fidia wananchi zimeshalipwajengo hili lililopo dogo ambalo linauwezo kubeba abiria serikali imeamua kuongeza ukubwa jengo hili liweze hadhi kupokea abiria wengi amesema katibu mkuu huyoamefafanua ujenzi jengo hilo unagharamiwa benki uwekezaji ulaya utagharimu kiasi shilingi bilioni ameongeza ujenzi jengo hilo mkoani humo utaenda sambamba utekelezaji uboreshaji viwanja ndege vingine vitatu kiwango lami ambavyo kigoma sumbawanga shinyangamhandisi nyamhanga amesisitiza lengo uboreshaji viwanja ndege nchini ambayo azma serikali awamu tano kuongeza kasi ukuaji uchumi kupitia usafiri angaserikali inanunua ndege zenye ukubwa aina tofauti tofauti lazima ziende sanjari uboreshaji miundombinu mbalimbali viwanja ndege nchini amesisitiza mhandisi nyamhangamapema kaimu meneja kiwanja ndege tabora godfrey kaaya alitoa taarifa katibu mkuu huyo mradi upanuzi uboreshaji kiwanja hicho awamu pili uliohusisha upanuzi ujenzi maegesho ndege kiwango lami barabara unganishi kutua ndege ndogo ujenzi mitambo kuongozea ndege taa kuongozea ndege jengo kuchukulia umeme jeneta kubwakatibu mkuu sekta ujenzi mhandisi nyamhanga yupo ziara kikazi mkoani tabora ikiwa lengo kukagua miradi mbalimbali inayosimamiwa sekta hususani barabara madaraja kiwanja ndege,208
wilaya tatu mkoani dodoma ikiwa baadhi maeneo halmashauri jiji dodoma leo zitakosa huduma nishati umemetaarifa iliyotolewa jijini jana meneja shirika umeme tanesco mkoa dodoma zakayo temu kukosekana nishati umeme kunatokana kufanyika matengenezo makubwa kubadilisha nguzo chakavu laini msongo kv umeme utakosekana siku leo kuanzia saa tatu asubuhi mpaka saa jioni taarifa ilisema“shirika linawaomba radhi wananchi usumbufu utakaojitokeza maeneo amabayo yataathirika tatizo hilo”katika taarifa temu alitaja maeneo ambayo yataadhirika tatizo hilo baadhi maeneo ihumwa nane nane hombolo yote nzuguni yote upande maeneo jiji dodomaalisema umeme utakosekana wilaya mpwapwa kongwa sehemu maeneo wilaya chamwino wilaya gairo mkoani morogorohivi karibuni mkuu wilaya mpwapwa jabir shekimweri alibainisha kuwapo tatizo kukatikatika umeme wilaya yakealisema njia pekee kuondokana tatizo hilo kutekelezwa mradi kuweka vituo vipya umeme kilomita jambo ambalo litasaidia upatikanaji uhakika nishati hiyopia shekimwei alitumia fursa kupongeza wakala umeme vijijini rea tanesco juhudi kufikisha umeme vijiji wilaya mpwapwa kuongeza huduma umeme itasaidia kuboresha huduma kijamii maendeleo uchumi,152
waziri kilimo japhet hasunga amesema namna ambavyo rais john magufuli anavyoongea kutenda sawa mwasisi taifa baba taifa mwalimu julius nyererehasunga aliyasema hayo juzi alipotembelea eneo ihumwa ambako ujenzi ofisi mpya wizara kilimo zimeanza jijini dodoma baba taifa ndiye aliyetoa wazo dodoma makao chama tawala serikali miaka kadhaa wazo hilo lilikuwa halijawahi kutekelezwa rais magufuli analitekeleza vitendoaliongeza utekelezaji wazo hilo kuhamia dodoma serikali rais magufuli aliagiza wizara zote zijenge ofisi eneo kulitekeleza jambo hilo wizara zilipewa mgawo maalumu fedha ajili kujenga ofisi kudumu eneo ihumwa “napenda nimpongeze mheshimiwa rais wetu kulisimamia wazo hili eneo maalumu rasmi ofisi wizara zote faida wananchi ambao wamekuwa wakisafiri mikoa mbalimbali ajili kupata huduma ofisi umma watapata unafuu kuhudumiwa eneo ambapo wizara itapatikana” hasungaalisema jambo hilo sawa utekelezaji oparesheni sogeza ambapo baba taifa alianzisha mwaka kuhakikisha wananchi wanakaa serikali iwahudumie haraka ufanisi “wazo mhe rais john pombe magufuli kuhamia dodoma ofisi serikali kukaa jambo hili linafanana wazo baba taifa kupitia oparesheni sogeza ambapo wananchi wanawekwa serikali iwajibike sawasawa wananchi” alisemawaziri huyo alifanya ziara kushtukiza lengo kukagua maendeleo ujenzi ofisi wizara kilimo ambako kuanzia wizara inajenga ofisi wakuu idara vitengo baadaye zitajengwa ofisi watumishi eneo hilo akizungumza kuhusu kukamilika ujenzi mkandarasi alipewa lengo kukamilisha desemba kutokana sababu zilizo nje uwezo kazi inatarajia kukamilika februari fundi mkuu majengo wizara kilimo meja onesmo njau ambavyo mpango kazi unavyoonesha kazi kuanza rasmi desemba wanataraji kukamilisha kukabidhi rasmi februari kuongeza taasisi suma jkt imepewa jukumu muhimu heshima watamaliza,237
serikali japan kupitia shirika lake maendeleo kimataifa jica inakusudia kuipatia mkopo nafuu ruzuku wenye thamani dola milioni marekani sawa takriban sh bilioni ajili kutekeleza miradi mitatu maendeleomiradi ukarabati barabara arusha holili ukarabati bandari kigoma mradi maji safi usafi mazingira visiwani zanzibar ahadi ilitolewa makamu rais shirika maendeleo jica anayesimamia ukanda kusini mwa jangwa sahara hiroshi kato alipokutana kufanya mazungumzo waziri fedha mipango dk philip mpango mjini washington dc nchini marekani aliitaja miradi iliyoko mezani kwao inayosubiri kupatiwa fedha wowote kuanzia mradi ukarabati barabara arushaholili utakaopatiwa mkopo dola milioni aliutaja mradi pili majisafi usafi mazingira zanzibar utakaopatiwa fedha kupitia mkopo dola milioni mradi upanuzi bandari kigoma ambao japan itatoa ruzuku dola marekani milioni kato japan inajivunia ushirikiano mrefu iko tayari kusaidia juhudi serikali awamu tano kuwaletea wananchi maendeleo kuitaka serikali kuwasilisha miradi kimkakati ambayo japan itafadhili kupitia mikopo yenye riba nafuu ruzuku,141
